source,destination,holding_time
0,4,2
7,3,3
0,3,7
0,4,62
7,4,6
0,4,2
0,4,3
7,4,36
7,4,2
0,3,3
0,4,3
0,4,2
7,3,3
0,4,15
0,3,5
0,3,3
7,3,4
7,4,2
0,3,3
0,4,5
0,4,3
0,4,5
7,4,2
7,3,3
0,4,3
0,3,2
0,3,2
0,4,2
7,3,2
0,4,16
0,3,32
7,3,7
0,3,2
7,3,57
0,4,2
7,4,2
0,4,9
7,4,2
0,4,2
0,3,3
7,4,4
7,4,4
0,4,2
0,4,3
0,4,2
7,3,14
7,3,3
0,3,3
7,3,20
0,3,17
7,3,2
0,4,2
0,4,12
7,3,2
0,3,2
7,4,2
7,4,3
7,4,4
7,3,10
7,3,2
7,4,2
0,4,4
0,3,2
7,3,3
0,4,2
7,3,2
0,3,3
0,4,6
7,4,4
0,4,2
7,4,11
0,4,2
7,4,2
7,4,20
0,3,2
7,3,11
7,4,2
7,4,3
0,3,22
0,4,5
7,4,8
7,3,2
7,4,2
7,4,2
0,4,2
0,3,2
0,3,6
0,3,3
7,4,12
0,4,3
7,3,10
7,3,2
7,4,4
0,3,2
0,4,3
0,4,4
0,3,2
0,3,3
7,3,2
7,3,1
