source,destination,holding_time
0,3,21
7,4,2
7,4,34
0,3,4
0,3,25
7,3,17
7,3,25
7,4,16
7,3,53
7,3,2
7,3,6
7,4,79
7,4,22
7,4,5
7,3,72
7,4,20
7,4,63
0,4,74
0,4,62
7,4,19
0,4,58
0,3,46
0,3,5
0,3,44
0,4,9
0,3,21
7,3,4
0,4,4
7,4,72
7,4,16
7,4,68
0,4,8
0,3,14
7,3,67
7,3,9
0,4,2
7,3,2
0,3,37
0,4,42
7,3,12
7,4,13
0,3,3
0,4,26
0,4,29
0,4,9
0,3,4
7,4,54
0,4,53
7,4,3
7,3,26
7,3,50
7,4,2
7,4,48
7,4,47
7,3,5
7,3,36
7,4,44
7,3,38
0,3,3
0,3,31
7,3,25
7,3,39
0,4,30
0,3,37
0,4,28
7,4,35
0,3,19
0,4,4
0,4,32
7,4,31
0,4,30
7,4,8
7,4,28
0,3,11
0,3,15
7,3,25
0,3,2
7,4,19
7,4,2
0,4,21
7,3,20
7,3,19
0,3,18
0,3,17
0,3,16
0,3,15
0,4,14
7,3,13
7,4,3
0,3,2
0,4,10
0,4,2
0,4,4
0,3,2
0,3,6
7,3,5
0,4,4
0,3,3
0,3,2
0,4,1
