source,destination,holding_time
7,3,8
7,3,3
0,3,7
0,4,35
7,4,24
0,3,5
0,4,43
7,3,2
7,4,13
7,4,61
0,4,2
7,4,29
0,4,2
7,3,5
0,4,19
7,4,8
0,4,84
7,3,83
0,4,15
7,3,48
7,4,2
7,3,3
0,3,28
7,3,37
7,3,2
0,4,13
0,4,2
0,3,10
7,3,6
7,4,5
0,4,38
7,4,10
7,3,49
7,3,2
0,4,9
7,4,4
7,3,15
7,3,2
0,3,3
0,4,9
7,3,5
0,3,2
7,3,8
7,3,54
7,3,2
7,3,37
0,3,22
7,4,4
7,3,2
7,4,2
7,3,11
7,4,8
0,3,7
0,3,3
7,4,18
7,3,13
7,4,2
0,4,24
7,3,42
0,4,3
7,4,2
7,3,20
0,4,33
7,3,27
0,4,35
7,4,7
7,3,2
0,4,33
7,4,6
7,3,31
7,4,2
7,3,29
7,3,4
0,4,15
0,3,2
7,3,2
7,4,24
0,3,11
7,4,22
7,4,21
0,4,20
0,3,19
0,3,18
0,3,17
0,4,2
0,3,7
0,3,14
7,3,4
0,3,7
0,4,11
7,3,6
7,4,9
0,3,8
0,4,7
7,4,6
0,3,5
7,4,4
0,4,2
0,3,2
7,3,1
