source,destination,holding_time
0,3,21
7,3,6
0,3,2
0,3,2
7,4,7
0,4,2
7,4,2
0,4,10
0,4,5
0,4,11
0,4,90
7,3,73
0,3,88
0,3,2
0,4,17
7,4,26
7,4,2
0,4,12
7,3,11
7,4,23
0,4,18
0,3,12
7,4,2
0,3,7
7,4,7
0,4,7
7,4,2
7,4,3
0,3,2
0,4,2
0,3,10
7,3,69
0,3,6
0,3,2
7,4,10
7,4,11
7,3,11
7,4,2
0,3,4
0,3,24
0,4,2
0,3,59
0,4,58
0,3,32
7,3,21
7,3,52
7,3,54
0,4,2
7,3,17
7,3,51
0,4,50
0,3,3
0,3,30
0,4,3
7,4,5
0,3,2
7,4,2
0,3,28
7,3,16
7,4,2
7,4,40
0,4,18
0,3,9
0,3,8
0,4,35
7,4,2
0,3,4
0,3,15
0,4,32
7,4,31
0,4,3
7,3,3
7,3,4
7,4,3
0,3,3
7,3,2
7,3,24
0,4,6
0,3,6
7,3,21
0,4,20
0,4,18
0,4,2
7,3,4
0,3,16
0,4,15
7,4,12
0,3,13
7,3,12
7,3,5
0,3,10
7,4,9
0,3,6
7,3,7
0,3,6
0,3,2
0,4,4
7,4,3
7,4,2
7,4,1
