source,destination,holding_time
0,4,50
7,3,9
0,3,56
0,3,49
0,3,30
7,4,88
0,4,4
0,4,5
7,4,2
7,4,16
7,4,77
0,3,84
7,4,3
7,4,53
7,4,4
7,3,13
7,3,2
7,4,4
7,3,4
7,3,2
0,4,25
0,4,30
7,4,2
0,4,3
0,4,46
0,4,7
7,4,2
7,4,5
0,3,5
0,3,29
0,4,2
7,3,13
7,3,12
0,3,26
7,4,66
0,3,2
0,4,3
0,4,8
7,4,2
7,4,2
0,3,2
7,3,41
0,3,17
7,3,2
7,3,13
7,3,2
7,3,2
0,4,6
0,3,2
0,3,14
7,4,20
7,4,49
0,4,18
0,3,16
0,4,3
7,3,2
7,4,44
0,4,43
0,4,42
0,3,37
7,4,2
0,3,39
7,4,3
7,4,37
7,3,4
0,4,12
0,3,13
0,3,33
7,4,4
0,4,31
7,4,27
7,3,3
7,4,6
0,3,6
0,4,26
0,3,11
0,3,11
0,4,3
0,3,22
7,4,4
7,3,20
7,4,2
0,4,18
0,4,9
7,3,3
7,4,15
7,4,4
7,3,5
0,4,12
7,3,11
7,4,10
0,4,3
0,3,8
7,4,7
7,3,6
0,4,5
7,4,4
7,3,2
0,4,2
0,4,1
