source,destination,holding_time
7,4,4
7,3,2
7,3,6
7,3,2
7,3,3
7,3,3
7,4,4
7,4,2
0,3,3
0,4,2
0,3,41
0,4,2
7,3,55
0,4,2
0,3,2
0,3,2
7,4,23
0,3,12
7,4,25
7,4,3
0,4,2
7,4,3
0,3,3
0,4,2
0,3,7
0,3,5
0,3,3
0,3,2
0,3,2
7,3,2
0,3,23
0,3,2
7,4,7
7,4,4
7,4,11
0,3,3
7,3,17
7,4,2
0,4,5
0,4,61
0,3,60
7,3,3
7,3,40
7,3,2
0,3,56
7,4,2
0,3,2
7,3,20
0,3,3
0,4,2
0,3,2
7,3,24
0,4,2
7,4,9
0,3,4
0,4,2
0,4,44
0,3,2
0,4,5
0,4,7
0,3,12
0,3,2
0,4,2
7,4,10
7,3,10
7,4,3
0,3,18
7,3,2
7,3,3
0,3,5
0,4,8
7,4,7
0,4,10
0,4,3
0,3,5
7,3,5
0,3,21
0,4,2
7,4,2
7,4,5
7,3,2
7,3,19
7,3,8
0,4,3
0,3,4
7,3,2
0,4,2
0,3,8
0,3,12
7,4,4
0,4,10
7,4,9
0,4,2
0,3,2
7,3,3
7,4,3
0,4,2
7,4,3
0,4,2
0,4,1
