source,destination,holding_time
0,3,2
0,3,2
7,4,5
0,4,4
0,3,18
0,4,3
0,3,2
0,3,2
0,4,2
0,3,2
7,4,4
0,4,28
0,3,17
0,3,2
7,3,2
0,4,24
7,4,7
7,4,2
0,4,2
7,4,2
7,3,2
0,3,2
0,3,3
0,3,7
0,3,3
7,3,6
7,3,2
0,3,2
0,4,5
0,3,3
7,3,4
0,3,2
0,3,2
7,3,23
7,4,4
7,4,23
7,4,10
7,3,3
0,4,2
7,4,7
7,3,4
7,3,20
7,4,2
7,3,2
0,3,2
7,3,11
7,4,2
7,4,4
0,4,3
0,3,4
0,3,3
0,3,2
0,3,2
0,4,9
7,4,2
0,3,7
7,3,23
7,3,39
7,4,2
0,3,41
7,4,27
0,4,4
0,4,3
7,3,37
0,4,2
7,3,2
7,3,3
0,4,22
7,3,2
0,4,5
7,3,11
0,4,2
7,3,2
0,4,4
7,4,2
0,4,2
7,4,4
0,4,7
7,4,5
7,4,2
0,3,7
0,4,2
0,4,4
7,4,2
7,4,2
7,3,2
7,3,14
7,3,7
0,4,4
7,4,2
0,4,2
0,4,4
7,3,2
0,3,3
0,3,4
0,4,5
0,4,4
0,3,3
0,4,2
7,3,1
