source,destination,holding_time
0,4,26
0,3,85
7,3,2
7,3,37
0,3,4
7,4,9
0,4,65
0,4,35
0,3,21
0,4,38
7,4,7
7,3,12
7,3,65
0,3,16
7,4,28
7,4,85
7,4,4
0,3,3
7,4,8
7,3,12
0,3,5
0,4,12
7,4,10
7,4,9
7,3,22
7,4,2
0,3,3
7,4,73
0,4,27
7,3,37
0,3,6
0,3,3
7,3,30
0,3,66
0,4,30
0,4,3
0,4,18
0,3,19
0,4,11
7,3,4
7,4,6
0,3,2
0,3,2
7,4,17
7,3,25
7,4,24
7,4,8
0,4,26
0,3,2
0,4,14
7,3,5
0,4,49
7,4,3
7,4,47
0,4,8
0,4,15
7,3,18
0,4,19
0,3,27
0,4,2
0,4,40
0,4,18
0,4,33
7,3,9
0,4,3
7,3,2
0,4,34
0,3,20
7,3,27
7,4,18
0,4,7
7,3,22
7,4,28
0,3,25
7,4,7
0,4,25
7,4,6
0,4,23
7,3,22
0,4,21
0,3,2
7,4,14
0,3,7
7,3,5
7,3,16
7,4,15
7,3,14
7,3,13
0,3,12
7,4,11
7,3,10
0,3,9
7,4,8
0,3,7
7,3,6
7,4,5
7,3,4
0,4,3
0,3,2
7,4,1
