source,destination,holding_time
0,3,62
7,3,17
7,3,23
7,4,31
7,4,15
0,4,92
0,3,77
7,4,25
7,4,2
7,3,29
0,4,25
7,4,65
0,4,11
7,3,23
7,4,2
0,3,3
7,3,23
0,4,12
0,3,3
7,3,2
0,4,64
7,4,28
7,3,2
0,4,16
7,3,49
0,4,54
7,3,18
0,3,53
0,4,8
7,4,5
7,4,10
7,4,46
0,4,20
7,3,3
7,3,2
0,4,65
0,4,64
7,3,63
0,4,8
7,4,57
0,3,60
7,3,20
7,3,4
7,4,57
7,4,2
7,3,5
0,3,19
7,3,53
0,3,52
0,4,7
7,4,17
0,4,6
0,4,48
0,3,2
0,4,46
7,3,45
0,4,28
0,4,4
0,4,2
7,3,41
0,3,20
7,4,7
7,3,38
7,3,37
0,3,4
0,4,35
0,4,29
0,4,33
7,4,14
0,3,31
0,4,4
0,3,29
0,4,28
7,4,27
0,4,7
7,4,12
7,3,24
0,3,23
7,3,3
7,4,21
7,4,20
7,3,8
0,4,18
7,3,17
0,4,16
0,4,15
7,4,7
7,3,13
7,3,6
7,4,4
0,3,10
7,4,9
0,3,8
0,3,7
0,4,6
0,4,5
7,3,4
0,3,3
0,3,2
7,4,1
