source,destination,holding_time
0,4,11
0,4,2
7,4,2
7,4,25
0,4,25
7,3,25
0,3,9
0,3,2
0,4,2
7,3,3
7,3,4
0,4,27
0,4,2
0,3,3
7,4,4
0,4,2
7,3,2
7,3,6
7,3,3
0,4,2
0,3,2
0,3,9
7,4,3
7,3,28
7,3,2
7,4,6
7,3,2
7,3,2
7,3,4
7,4,2
0,4,2
7,4,20
7,3,2
0,3,5
0,3,3
7,4,2
0,3,5
7,4,2
7,3,8
0,4,3
7,4,3
0,3,2
7,4,2
7,4,3
0,3,3
0,4,3
7,3,8
0,4,4
0,3,3
0,3,2
0,3,2
0,3,3
0,3,2
7,4,35
7,4,2
0,4,2
0,4,3
7,3,4
0,4,30
0,3,6
7,4,2
7,3,21
0,4,3
0,4,2
7,3,23
0,3,2
0,4,27
0,3,3
0,4,2
0,4,22
7,3,3
0,3,2
7,3,7
7,3,2
7,4,5
7,4,2
7,4,4
0,3,3
0,4,3
7,4,2
7,4,3
7,4,4
7,3,2
0,3,2
0,3,16
7,4,5
0,4,3
0,4,2
0,4,2
7,3,2
0,3,3
0,4,2
0,3,8
0,4,7
7,4,6
0,4,2
0,3,2
7,4,2
0,3,2
7,4,1
