source,destination,holding_time
7,4,49
0,4,2
7,3,30
0,3,9
7,4,17
0,4,79
0,4,3
7,3,39
7,4,61
0,3,91
0,3,74
0,4,28
7,4,36
7,3,43
7,3,86
0,4,2
0,4,4
7,4,65
0,4,2
7,3,12
0,4,66
7,3,66
0,4,38
0,4,3
0,4,2
0,3,10
7,3,2
0,3,2
7,4,2
7,4,21
0,3,52
7,4,69
0,4,11
0,3,5
0,3,46
7,4,8
7,4,13
7,3,52
0,4,62
0,4,7
7,4,60
7,4,5
7,4,21
0,3,57
0,4,56
0,4,4
7,3,37
0,4,3
7,4,52
7,3,51
7,4,50
7,3,14
7,3,38
7,4,2
0,3,21
7,4,3
7,4,44
7,3,43
0,4,42
0,3,20
0,4,2
7,3,13
0,3,2
0,3,37
7,3,13
0,3,10
0,4,23
7,3,7
0,4,24
7,3,11
0,3,10
7,3,29
0,3,3
0,3,27
7,4,4
7,4,8
7,4,5
7,4,5
0,4,2
7,3,21
0,3,20
7,3,8
0,4,4
0,3,11
7,3,16
0,3,15
0,3,2
7,4,13
0,4,2
0,3,11
7,4,5
0,4,9
7,3,7
0,4,7
7,3,6
7,3,5
0,4,4
7,3,3
0,3,2
0,4,1
