source,destination,holding_time
0,4,2
7,3,58
7,3,2
0,4,3
0,4,2
0,4,2
0,4,2
0,3,12
0,3,3
7,3,3
7,4,5
0,4,3
7,4,68
7,3,2
7,3,4
0,4,2
0,4,2
0,4,6
0,4,2
7,3,17
7,3,2
7,4,2
0,4,39
7,4,2
7,4,2
0,3,6
7,4,3
7,4,25
7,3,4
7,4,3
7,4,3
0,4,3
7,3,3
0,4,2
7,4,2
0,4,2
7,4,2
0,3,2
7,4,2
7,4,2
7,3,3
7,4,4
7,4,2
7,4,6
0,4,2
0,3,6
7,4,2
0,4,2
0,4,2
7,3,4
0,4,2
0,3,2
0,3,47
0,4,19
7,4,5
0,4,5
7,3,44
0,4,3
0,4,4
0,3,12
7,3,7
7,3,39
0,4,6
7,3,4
0,4,2
0,4,2
7,3,2
7,4,3
0,3,3
7,4,2
7,3,6
7,4,10
0,3,2
0,4,3
0,4,14
0,3,3
7,4,21
7,4,4
7,4,2
0,3,10
7,3,3
7,3,19
7,3,18
0,3,7
7,4,9
7,3,2
0,4,9
7,4,2
7,3,2
7,4,2
7,3,10
0,3,2
0,3,2
7,3,7
7,3,2
0,4,5
0,3,2
7,4,3
0,4,2
0,3,1
