source,destination,holding_time
0,4,3
7,3,2
0,3,5
0,4,4
7,4,2
0,4,3
0,3,2
7,4,4
7,4,2
0,3,2
0,4,15
0,4,5
0,3,5
7,4,2
0,4,4
7,4,9
0,4,36
0,3,2
7,4,2
7,3,2
7,3,5
0,3,2
7,3,2
7,4,77
7,4,2
0,4,2
0,3,26
0,4,3
7,4,10
7,4,3
0,3,2
7,4,5
0,3,6
0,4,3
7,3,4
0,3,9
7,4,14
0,4,5
0,4,41
7,4,2
0,3,28
0,4,25
0,3,2
7,3,2
7,4,6
7,3,2
7,3,2
7,4,2
7,3,2
7,3,3
7,3,4
7,4,2
0,4,48
7,3,2
0,4,4
0,4,45
0,4,3
7,3,3
0,4,21
0,3,2
7,3,3
7,3,2
7,3,2
0,4,2
7,4,3
0,4,2
7,4,2
7,4,20
0,4,2
7,3,2
7,4,2
0,4,2
7,4,13
7,4,2
7,3,5
0,3,3
0,3,5
0,3,2
7,4,2
0,3,2
0,3,2
0,4,8
7,4,3
0,4,2
7,4,2
7,3,4
0,3,2
7,3,2
7,3,2
7,4,6
7,4,2
0,3,2
0,4,8
0,3,2
0,3,2
7,3,3
0,3,2
7,4,2
7,3,2
7,4,1
