source,destination,holding_time
7,4,2
7,3,7
7,3,7
7,3,2
7,3,35
7,3,2
7,3,2
7,3,7
0,4,2
0,3,6
0,4,5
0,3,2
0,3,69
7,3,2
7,4,17
0,3,3
7,3,3
7,3,2
0,4,29
7,3,42
7,3,2
0,3,3
0,3,14
0,3,55
7,4,76
7,3,5
7,3,14
0,4,22
7,4,14
0,3,20
0,3,3
0,3,4
0,4,2
0,4,4
0,4,2
7,3,4
0,4,12
7,3,3
7,4,4
0,3,34
0,4,10
7,3,53
0,4,58
0,4,45
7,4,21
0,4,2
0,3,31
0,4,2
0,3,2
7,3,3
0,4,27
7,3,14
7,4,2
0,4,9
7,3,24
7,3,11
7,4,10
7,4,8
7,4,3
7,4,4
0,3,2
7,3,25
7,4,28
7,4,27
0,4,2
7,4,9
7,3,23
0,3,33
7,3,12
0,4,31
7,3,4
7,3,29
7,4,2
7,4,5
7,4,18
7,4,6
0,3,22
0,4,23
0,3,14
0,3,21
7,3,20
0,3,19
0,4,10
0,3,10
0,4,16
0,4,15
7,4,2
0,3,7
7,3,12
0,4,11
0,3,3
0,4,9
0,4,8
7,3,2
7,3,6
0,3,5
7,4,4
0,3,3
7,3,2
7,3,1
