source,destination,holding_time
0,4,10
0,3,41
0,4,22
0,4,2
0,4,61
0,3,12
0,3,79
0,3,16
7,4,14
7,4,42
7,3,6
0,4,72
7,3,67
0,3,19
7,4,39
7,4,85
7,4,84
0,4,4
0,3,4
0,4,60
0,3,46
7,3,63
7,3,44
7,3,77
7,3,11
0,3,7
0,4,5
0,3,51
7,3,5
7,4,32
7,3,5
0,4,7
7,4,8
0,4,6
0,3,11
7,4,5
0,4,29
7,3,5
0,4,3
0,3,9
7,4,2
7,3,5
0,4,6
7,4,57
0,4,7
0,3,16
7,3,46
0,3,5
0,3,5
7,3,41
0,4,50
0,4,49
7,3,48
7,3,47
0,4,46
0,3,5
0,3,3
0,4,6
7,4,9
7,3,40
0,4,3
0,3,39
7,4,3
7,4,37
7,3,36
0,4,8
7,3,16
0,3,33
7,3,32
7,4,11
0,3,30
0,4,8
7,4,21
7,4,27
0,4,5
7,3,25
7,3,24
0,3,22
7,4,22
0,4,21
7,3,15
7,4,16
7,4,18
7,3,3
7,3,16
0,4,3
0,4,14
7,4,13
7,3,12
0,3,4
0,3,10
7,4,4
0,3,8
0,4,7
7,4,6
0,4,5
0,3,4
0,3,2
7,3,2
7,3,1
