source,destination,holding_time
7,4,11
7,4,29
0,4,67
7,4,9
7,3,68
0,3,5
7,3,25
7,4,17
0,4,21
0,3,27
7,3,14
7,3,44
0,4,3
0,4,63
7,3,6
0,3,85
7,3,47
0,4,50
7,4,26
0,4,2
0,3,33
7,3,60
0,3,17
7,4,77
7,4,19
0,3,11
0,3,21
0,4,73
0,3,2
7,4,35
7,3,12
0,3,4
0,4,29
0,4,10
7,4,5
7,3,3
7,3,2
0,4,44
0,4,37
7,4,17
7,4,12
0,4,11
7,3,2
0,4,13
0,4,17
0,4,55
0,4,3
7,3,33
7,3,30
7,4,2
7,3,34
0,3,9
7,4,9
0,4,2
0,3,46
0,3,3
7,4,29
0,4,4
7,3,42
0,4,10
7,3,2
7,3,24
7,4,9
7,4,3
7,4,36
7,4,26
7,3,34
0,3,7
0,3,27
0,3,31
7,4,15
7,4,2
7,4,28
0,3,27
7,4,4
0,3,2
0,3,24
7,4,23
0,4,22
7,4,21
7,4,14
0,4,19
0,3,18
7,3,17
7,3,11
0,4,15
7,3,3
0,4,13
7,3,3
0,3,6
7,3,10
0,3,9
0,3,2
7,4,7
7,4,6
7,4,2
7,4,4
0,3,3
0,4,2
7,4,1
