source,destination,holding_time
7,3,56
0,4,94
7,4,10
0,3,73
0,4,11
0,4,3
0,3,46
7,4,78
0,4,4
7,4,3
7,4,12
7,3,89
7,4,25
0,3,8
7,3,10
7,3,4
7,3,3
0,3,2
7,3,24
0,3,21
0,4,2
7,4,10
0,4,7
7,3,53
7,4,8
7,4,17
7,4,4
7,3,3
7,3,17
0,3,2
0,4,2
0,4,7
0,4,52
7,4,2
0,3,42
0,3,65
0,4,3
0,3,2
7,3,7
0,3,4
0,3,60
7,4,49
0,4,2
7,4,8
0,3,3
0,3,55
0,4,52
7,3,5
0,4,17
7,3,3
0,4,50
0,4,2
0,4,5
7,3,2
7,3,46
7,3,3
0,4,30
0,4,43
0,3,27
0,4,9
0,3,3
7,4,20
0,3,5
0,4,2
0,4,5
7,3,2
7,4,2
7,3,14
0,3,2
0,3,13
0,3,30
7,3,17
0,4,15
0,4,27
7,3,26
7,4,10
0,3,24
7,4,4
7,4,22
7,3,2
0,3,8
0,4,19
0,3,3
7,4,2
0,4,2
7,4,2
0,4,2
7,4,2
7,4,7
7,3,4
0,3,10
0,3,3
0,4,2
0,4,5
7,4,6
7,4,5
7,3,2
0,4,3
7,4,2
0,3,1
