source,destination,holding_time
0,3,2
7,4,19
7,3,14
0,4,30
0,4,91
0,3,46
7,4,20
0,3,5
0,4,28
7,3,76
0,3,16
7,4,6
0,4,47
7,4,47
7,4,61
7,4,49
7,4,41
7,4,60
0,3,7
7,3,6
7,4,5
0,3,4
7,3,4
0,4,12
7,4,17
7,4,56
7,4,8
7,3,11
0,3,2
0,4,71
0,3,68
7,4,7
0,4,2
7,3,7
7,4,66
7,3,17
7,4,64
0,4,28
0,4,11
0,3,27
7,4,5
0,3,16
0,3,58
0,4,29
7,4,27
7,4,27
7,3,19
7,3,53
0,4,14
0,4,26
7,3,50
7,3,3
7,3,48
7,3,38
7,3,4
0,3,2
0,3,2
7,3,21
0,4,2
7,4,41
0,3,15
7,4,39
7,3,25
7,3,18
7,3,36
7,4,7
0,4,34
0,4,2
0,4,17
7,4,3
0,3,10
0,4,21
0,4,28
7,3,27
0,4,26
0,4,25
7,4,20
7,4,23
7,3,22
7,4,3
7,4,16
7,4,19
0,4,18
0,4,2
7,3,16
0,3,10
7,4,2
0,4,5
0,3,12
0,4,6
7,4,10
0,3,9
7,3,8
0,4,7
0,3,6
7,4,2
0,3,4
0,4,3
7,3,2
7,3,1
