source,destination,holding_time
0,4,38
7,4,32
0,4,11
7,3,21
0,3,94
0,4,8
0,3,63
7,3,40
7,4,7
7,4,42
7,4,19
7,3,37
7,4,5
0,3,3
7,4,8
0,3,4
7,4,61
7,3,2
0,4,3
0,3,6
0,3,2
0,4,2
7,4,7
0,4,3
7,3,4
7,3,3
0,3,2
7,3,2
7,4,56
7,3,9
7,4,54
0,3,69
0,4,56
7,4,2
0,4,12
7,3,3
7,3,2
7,3,3
0,3,11
7,3,14
7,4,60
0,3,3
0,4,58
7,3,39
0,4,3
7,4,2
7,4,6
0,3,9
7,3,3
0,4,10
0,4,7
0,3,2
7,3,5
7,4,28
0,4,4
7,3,3
0,3,44
7,4,43
0,4,2
0,4,41
0,3,3
0,3,9
7,4,13
7,3,7
0,4,20
7,3,15
0,4,34
0,3,33
7,4,31
7,4,3
7,4,2
0,3,9
7,4,5
7,3,27
7,3,2
0,3,25
0,3,9
0,3,2
0,3,4
7,3,4
0,3,4
0,4,19
7,3,3
0,3,2
0,4,2
7,3,5
0,4,14
7,3,13
0,3,4
0,4,11
0,4,10
7,3,2
7,3,2
7,3,6
0,3,3
7,4,5
7,3,4
0,4,3
7,4,2
7,4,1
