source,destination,holding_time
7,3,13
0,3,4
7,4,6
0,3,5
0,3,39
0,4,91
0,3,6
7,4,4
7,3,2
7,4,2
0,4,71
0,3,32
0,3,4
7,3,80
0,4,6
7,4,4
0,3,11
7,3,18
0,4,2
0,3,81
7,3,5
7,4,2
0,3,12
0,3,4
0,3,6
7,3,2
7,4,6
7,3,2
0,3,33
7,4,4
0,4,12
7,4,5
0,4,2
7,4,3
7,3,5
0,4,3
0,4,7
7,3,43
7,4,2
7,4,2
0,3,3
7,4,2
7,4,7
0,4,39
7,4,7
7,3,2
0,3,17
7,4,2
0,4,21
7,3,7
7,3,13
0,4,15
0,4,2
7,3,29
7,3,46
0,4,13
0,4,2
7,4,2
7,3,5
7,4,2
7,4,2
7,3,28
7,3,7
7,3,37
7,3,3
7,4,24
7,3,3
7,4,12
7,4,13
0,3,4
7,4,6
0,3,10
0,3,2
7,3,2
7,4,26
7,4,25
0,3,2
0,4,20
0,3,22
7,4,21
0,4,4
0,3,19
0,4,4
0,3,3
7,3,16
0,3,15
0,3,14
0,3,13
0,3,3
7,3,3
7,3,2
7,3,8
7,4,2
7,4,7
7,3,5
7,3,2
7,3,4
7,4,3
0,3,2
7,3,1
