source,destination,holding_time
7,4,25
7,3,9
7,4,3
7,3,3
7,4,16
0,4,95
7,3,43
0,3,23
7,4,42
0,3,7
7,4,20
0,3,33
0,3,4
0,4,5
7,3,4
0,4,2
0,3,11
7,4,53
0,4,20
0,4,8
7,3,34
0,4,36
7,3,7
7,3,77
7,4,3
0,3,54
7,4,5
7,3,65
7,3,22
0,4,16
7,4,67
7,4,63
7,4,2
0,3,24
7,3,26
0,3,65
0,4,7
7,4,63
0,4,3
7,3,34
0,4,37
7,4,2
7,3,4
0,3,2
7,3,21
7,3,29
0,4,54
7,4,32
7,3,18
7,3,31
0,4,50
7,4,4
0,4,10
7,4,7
0,3,2
7,4,6
0,4,44
7,4,11
7,3,22
0,4,12
7,4,40
7,4,5
0,3,38
0,3,37
0,3,36
0,4,8
7,4,34
0,3,2
7,3,3
7,4,3
0,4,30
7,3,2
0,4,2
7,4,4
7,4,5
7,3,2
0,4,24
0,3,23
0,3,2
7,3,14
7,3,7
0,3,19
0,3,18
7,3,7
7,3,16
7,4,15
0,4,12
7,3,13
0,4,4
7,3,11
7,4,7
0,4,2
7,4,7
7,3,7
7,4,6
0,4,3
7,3,4
7,3,2
7,3,2
0,4,1
