source,destination,holding_time
0,4,12
7,3,87
0,3,15
7,4,31
0,4,45
7,4,17
0,4,22
7,4,42
0,4,22
7,4,2
0,4,84
7,4,5
0,4,7
7,4,87
0,4,2
7,3,4
7,4,38
0,3,12
7,4,45
0,4,4
0,3,63
0,4,55
0,3,72
0,3,8
7,3,76
7,4,47
7,3,8
7,4,42
7,4,61
7,3,2
0,3,70
7,3,48
7,4,7
7,3,67
7,3,17
0,4,3
0,3,32
0,4,63
7,3,26
0,3,36
0,3,16
7,3,17
0,4,9
0,3,14
7,4,22
7,4,2
7,4,14
7,4,50
0,3,52
7,3,51
7,3,34
7,3,49
7,3,27
7,3,2
0,3,46
0,4,3
7,4,32
7,4,43
7,3,6
0,3,24
0,4,7
0,3,10
0,4,4
0,4,37
7,4,26
0,4,31
7,4,34
0,3,7
7,3,32
0,4,12
0,4,2
0,3,27
7,3,28
0,3,13
0,4,13
7,4,7
7,4,10
7,3,23
7,3,10
7,3,21
7,3,13
0,3,2
0,4,18
7,4,17
7,3,2
0,4,15
7,4,14
7,4,2
0,3,12
0,3,11
0,3,10
7,3,7
7,4,3
7,4,7
7,3,6
7,4,5
0,4,4
7,4,3
0,4,2
0,3,1
