source,destination,holding_time
7,4,2
0,3,43
7,4,25
7,4,32
7,4,11
0,3,60
0,4,90
0,4,3
7,4,29
0,4,65
0,3,2
7,3,4
7,3,2
0,4,31
7,4,86
0,3,6
0,4,78
7,3,43
0,4,17
7,4,30
7,4,61
0,3,9
7,4,2
7,4,73
0,4,69
0,4,43
0,4,8
7,4,2
0,4,21
7,3,5
7,3,14
7,3,69
0,4,2
0,4,7
0,4,12
7,3,23
7,3,12
0,4,22
0,3,25
7,3,61
7,3,31
7,4,25
0,3,10
0,4,57
0,3,33
7,3,49
7,3,22
7,4,9
0,3,27
7,4,21
7,4,50
7,3,3
7,3,41
7,4,30
7,3,46
7,3,45
7,3,44
7,4,43
0,3,20
0,3,2
0,4,40
7,4,2
0,4,36
7,4,37
7,4,36
7,4,35
7,3,25
0,4,29
0,4,32
0,3,31
0,3,20
7,3,29
7,3,8
0,4,27
0,4,13
0,3,25
0,3,24
0,4,3
0,4,22
7,3,14
0,3,20
0,4,19
0,3,18
0,4,3
7,4,4
0,3,15
0,3,8
7,4,2
0,3,12
7,3,11
7,4,10
0,3,9
0,3,8
7,4,7
7,4,6
0,3,5
7,4,4
7,3,3
0,3,2
0,4,1
