source,destination,holding_time
0,3,5
7,4,8
7,4,11
0,3,3
7,4,32
0,4,2
0,4,7
7,4,6
0,4,92
7,3,16
7,4,2
7,3,9
0,3,3
7,3,2
0,4,2
0,3,2
0,4,2
7,3,3
0,3,2
7,4,2
7,3,7
7,4,21
7,4,4
0,3,2
7,4,41
0,3,14
7,4,40
7,4,3
7,3,2
7,4,71
7,3,2
0,3,2
7,4,17
0,4,2
0,4,64
0,4,2
7,3,4
0,3,35
0,4,2
7,4,3
7,4,8
0,3,7
0,3,18
0,3,5
0,4,8
7,4,3
7,3,28
7,4,9
7,3,2
7,3,2
0,4,8
0,3,49
0,3,5
7,4,2
7,4,35
0,3,8
7,3,4
7,4,3
0,3,3
0,3,2
7,3,5
0,3,2
0,3,2
7,3,2
7,3,36
0,4,2
7,4,2
7,4,11
0,3,2
7,4,3
7,3,3
0,4,4
0,4,14
7,4,3
0,3,10
0,4,5
0,4,9
0,4,2
7,4,5
0,4,3
7,3,3
0,4,19
7,3,5
0,3,17
7,3,4
0,3,13
0,3,14
7,3,3
0,3,2
7,3,11
7,4,2
7,3,5
0,4,8
0,3,2
0,3,2
0,3,5
0,3,2
7,3,3
0,4,2
7,4,1
