source,destination,holding_time
7,3,31
0,3,78
0,4,4
0,3,50
0,4,10
7,4,2
0,4,7
7,4,4
0,4,9
7,3,9
0,3,19
7,3,2
0,3,72
0,4,53
7,4,31
0,4,5
0,3,10
0,4,6
0,4,82
7,3,40
7,3,32
0,3,8
0,3,7
0,4,40
0,3,2
7,3,16
7,3,10
7,3,6
0,4,49
0,4,10
0,3,5
0,4,24
0,4,50
0,3,16
7,4,17
7,4,7
7,4,27
7,3,6
0,3,15
7,3,8
0,4,40
0,3,59
7,3,54
7,3,5
0,4,56
0,3,14
0,3,51
0,4,3
7,4,4
0,3,19
0,4,50
7,4,35
0,3,8
0,3,19
7,3,16
0,3,45
7,3,44
7,3,43
0,3,2
7,4,41
0,3,15
7,3,39
7,3,12
7,3,37
0,4,36
7,4,4
0,4,27
0,3,33
7,4,26
0,3,9
0,4,12
0,3,7
0,4,7
7,4,27
0,3,19
0,4,25
0,4,9
0,3,23
7,3,11
7,4,21
7,4,12
0,3,19
7,4,18
7,3,3
7,4,11
7,4,6
7,4,7
0,4,9
0,4,12
7,4,11
7,3,10
7,4,9
7,4,8
7,4,5
0,3,6
0,4,5
0,3,4
7,4,3
0,4,2
7,4,1
