source,destination,holding_time
7,3,52
0,3,8
0,3,8
7,4,15
0,4,7
0,4,94
0,4,10
7,3,3
7,3,31
0,3,4
0,4,15
0,3,35
7,4,11
0,3,55
7,3,60
7,3,47
7,4,41
7,3,9
0,3,2
0,3,52
0,4,4
0,4,79
7,4,78
7,3,20
0,4,4
7,3,71
7,3,32
7,4,14
7,4,30
7,3,13
0,3,70
0,4,52
7,4,4
7,3,3
7,3,7
7,3,65
7,3,5
0,4,51
7,3,62
7,4,2
7,4,23
7,4,13
0,3,58
7,4,56
7,4,56
7,3,41
7,3,3
0,3,2
0,3,52
7,4,27
7,3,50
7,4,13
0,3,26
7,4,47
7,4,23
0,4,34
7,4,2
0,3,30
0,3,42
7,3,8
0,3,16
7,4,36
7,3,35
7,3,37
7,3,11
0,4,2
7,3,34
0,3,8
7,3,4
0,3,6
0,4,30
0,4,8
0,4,28
7,4,5
7,3,18
7,4,3
0,3,24
0,3,23
0,3,2
7,4,21
7,4,2
7,4,19
7,3,11
7,3,17
7,3,16
0,4,10
0,3,2
0,4,2
0,3,8
0,3,2
0,3,10
7,3,9
7,3,5
0,3,7
0,3,2
0,4,5
7,3,3
7,4,3
7,4,2
0,3,1
