source,destination,holding_time
7,4,4
0,4,26
7,3,44
0,4,3
0,4,19
7,3,4
0,4,9
0,3,4
0,4,9
7,3,2
7,3,11
0,4,2
7,4,6
7,4,5
0,4,80
0,3,85
7,3,2
7,3,4
0,3,52
7,4,26
0,4,3
7,3,7
0,3,4
7,3,20
0,4,76
7,4,3
7,3,13
0,4,25
0,4,6
0,4,23
7,4,6
7,3,3
0,3,66
7,4,21
0,4,12
0,3,14
7,3,2
0,3,2
0,3,33
7,4,4
7,3,3
0,3,7
0,3,20
7,4,9
0,3,56
7,3,2
7,3,31
0,4,48
7,4,23
0,4,3
0,3,36
0,4,49
7,4,33
7,4,2
7,4,3
7,3,45
7,4,11
7,3,14
0,3,2
0,4,41
0,4,3
7,3,12
0,4,2
7,4,2
0,3,2
0,3,2
7,3,5
7,3,33
7,3,2
7,4,5
7,4,3
7,4,23
0,4,28
0,3,27
7,4,15
7,4,25
0,3,5
7,4,14
0,3,2
0,4,14
7,3,3
7,4,19
7,4,18
0,4,9
0,3,2
7,3,3
7,3,9
7,4,3
0,3,2
0,4,11
0,4,2
0,3,9
0,3,8
7,3,3
0,3,4
0,4,5
7,3,2
7,3,3
7,4,2
0,4,1
