source,destination,holding_time
0,3,67
0,4,18
0,4,6
7,4,49
0,3,29
0,4,18
0,3,2
7,3,93
0,4,2
7,4,2
7,3,70
7,3,4
0,3,2
0,4,4
7,3,2
7,3,31
0,4,20
0,4,57
0,3,17
0,3,2
7,3,3
0,4,22
0,4,30
7,4,3
0,4,39
0,3,67
7,4,2
7,3,5
7,4,2
0,4,8
0,3,12
0,4,3
7,4,28
0,4,4
0,3,3
0,3,7
0,3,2
7,4,14
7,3,62
7,4,2
7,3,2
7,4,21
7,3,25
7,3,30
0,4,8
0,3,4
0,4,3
7,3,53
7,3,17
0,3,3
7,4,49
0,3,3
7,3,3
7,4,22
0,3,2
7,4,22
0,4,5
7,4,43
0,4,7
0,4,2
7,3,6
7,4,39
0,4,17
7,4,3
0,3,27
0,3,2
7,4,34
0,4,3
7,4,2
7,4,31
0,3,4
0,4,29
0,3,2
7,3,21
0,3,3
7,4,4
7,3,7
7,3,5
0,4,6
0,4,2
7,3,20
7,3,2
0,4,18
7,4,7
0,4,16
0,3,3
0,4,12
7,3,13
7,3,11
7,3,2
7,3,10
0,3,9
0,4,2
0,4,7
7,3,4
0,3,5
7,3,4
0,4,3
7,4,2
0,4,1
