source,destination,holding_time
7,4,2
7,4,3
7,3,2
7,4,2
7,4,4
7,4,2
0,4,4
0,4,2
7,3,13
0,4,4
7,3,2
0,4,2
7,4,3
0,3,2
7,3,2
7,3,2
7,4,2
7,3,3
0,3,5
0,3,2
0,4,4
7,3,2
0,4,3
7,3,5
7,3,2
0,3,2
7,4,2
7,4,2
0,4,2
0,4,9
7,3,7
0,4,2
0,3,2
0,3,15
0,3,2
7,3,2
0,3,2
7,3,29
7,3,2
7,4,6
7,4,2
7,3,29
7,3,2
7,4,2
0,4,2
7,3,4
0,3,2
0,4,2
7,3,24
0,3,2
7,3,4
7,3,2
7,3,2
0,4,26
0,4,11
7,3,5
7,4,17
0,3,2
7,4,9
7,4,2
0,4,2
7,4,3
0,3,3
0,3,2
0,4,3
0,3,7
7,4,9
0,3,2
7,3,2
0,4,2
0,4,2
0,3,2
0,3,2
0,4,4
7,4,3
7,3,11
7,4,5
7,4,2
0,3,2
0,3,21
7,3,3
0,4,6
0,4,2
7,3,3
7,3,4
7,4,5
7,4,14
7,4,13
0,4,12
0,4,4
0,4,5
0,4,2
0,3,2
0,4,5
0,3,2
7,3,5
0,4,4
7,3,3
0,4,2
0,3,1
