source,destination,holding_time
0,3,9
7,4,77
7,3,2
7,4,5
7,3,5
0,3,21
0,4,66
0,4,49
7,4,45
7,3,2
7,3,89
0,4,3
0,4,18
0,4,23
0,3,32
0,3,17
0,3,2
7,3,2
0,3,20
7,4,7
0,4,34
7,3,27
7,4,17
0,3,9
0,3,7
7,4,11
7,3,59
7,3,2
0,4,72
0,4,45
7,3,3
7,4,4
0,4,8
7,3,24
0,3,15
7,4,3
0,4,37
0,3,53
0,4,62
7,4,12
0,4,42
7,4,59
7,3,32
0,4,20
0,3,53
0,4,14
7,3,41
0,4,53
7,4,8
0,4,51
7,4,16
0,4,17
7,4,18
7,3,18
0,4,46
0,3,45
7,3,23
0,3,18
7,4,26
7,3,41
7,4,11
0,4,8
7,3,7
0,4,24
0,4,36
0,4,28
0,3,2
7,4,28
0,3,32
7,4,27
0,4,3
7,4,29
0,4,28
7,3,27
7,3,8
0,4,25
0,3,24
0,4,23
7,3,22
0,4,2
0,3,19
7,3,14
7,3,18
7,4,11
7,4,16
0,3,6
0,4,7
7,4,2
7,4,12
7,3,8
7,4,10
0,4,9
7,4,8
0,3,3
0,3,6
0,3,5
0,4,4
7,4,3
0,3,2
7,4,1
