source,destination,holding_time
7,3,2
7,4,2
7,3,2
7,4,3
7,3,35
0,3,2
0,4,14
0,3,4
0,4,3
0,4,91
0,4,2
7,3,9
0,4,38
0,4,3
0,4,2
0,3,11
7,3,3
7,3,6
0,4,2
0,3,2
0,3,2
7,4,2
0,4,78
7,3,3
7,3,2
0,3,4
0,3,6
0,3,2
7,3,57
7,3,2
0,3,2
7,3,2
0,3,68
7,3,2
7,3,3
0,4,2
7,3,2
7,3,63
7,4,62
7,3,4
7,3,3
0,4,2
0,4,3
0,4,10
0,4,3
0,3,2
0,4,2
0,3,51
7,4,4
0,4,2
7,3,6
7,4,3
0,3,17
7,3,17
0,3,2
0,3,2
7,4,25
0,4,43
7,4,4
7,4,2
0,3,3
7,3,7
7,4,2
7,4,21
0,3,5
7,4,3
7,3,2
7,4,5
7,3,4
0,4,2
7,4,2
7,4,2
0,3,2
0,3,9
7,4,2
7,4,25
7,3,2
7,4,2
0,4,17
7,4,2
0,4,13
0,3,19
0,4,18
0,4,2
0,4,2
0,4,9
7,3,2
7,3,2
0,3,2
0,3,11
7,3,5
0,4,5
0,4,2
0,3,2
0,4,6
0,4,3
7,4,2
0,3,3
0,4,2
7,3,1
