source,destination,holding_time
7,3,9
7,4,2
0,4,2
0,3,2
7,3,4
0,3,9
7,3,2
7,3,4
0,4,23
0,4,6
0,3,2
0,4,8
7,4,18
0,3,38
7,3,2
7,3,32
7,4,2
7,3,12
0,4,11
0,4,7
0,3,17
0,4,34
0,3,2
7,3,2
7,4,74
0,3,43
7,4,5
0,4,7
0,3,5
7,4,3
7,3,6
7,3,11
0,3,2
0,4,2
7,3,14
7,4,2
7,3,6
0,4,11
0,3,2
0,4,61
7,4,2
7,3,14
0,3,40
0,3,57
7,4,2
7,4,55
7,4,24
7,3,53
0,4,3
0,4,34
0,4,50
0,3,49
0,4,3
0,4,2
7,3,2
0,3,43
7,3,11
0,4,24
7,3,2
0,3,2
0,4,30
0,3,24
0,3,13
7,4,7
7,3,29
7,3,2
0,4,24
0,4,33
0,4,5
0,4,4
7,3,6
0,4,3
0,4,4
0,3,22
7,4,2
7,3,21
0,3,3
7,4,3
7,3,5
7,4,21
0,3,20
0,4,8
7,4,8
7,3,17
0,3,16
0,4,2
7,3,7
0,4,10
7,4,2
7,4,2
0,4,2
7,4,9
0,3,3
0,3,7
0,4,6
0,4,2
0,3,4
0,4,3
7,4,2
0,4,1
