source,destination,holding_time
0,4,4
0,4,10
0,4,2
7,3,2
7,4,88
7,3,13
7,3,2
0,4,2
0,3,3
0,4,2
7,3,2
0,4,49
7,4,7
0,4,2
0,3,2
7,4,2
7,4,45
0,4,6
7,3,9
0,4,2
0,3,7
0,3,2
0,3,25
7,4,2
0,3,21
0,3,32
7,4,2
7,4,6
7,4,2
7,4,3
0,3,4
0,3,3
7,4,2
0,3,2
7,3,2
7,4,3
7,4,3
7,4,3
7,3,5
0,3,6
0,3,2
7,4,2
7,3,2
7,4,2
0,4,2
0,4,5
0,4,2
7,3,2
0,3,2
0,3,2
7,4,8
0,3,2
0,4,3
7,3,2
0,3,4
0,4,3
7,4,32
7,4,18
7,3,2
7,4,2
0,4,40
0,3,3
7,4,2
7,3,37
7,3,2
0,4,2
0,3,2
7,4,9
0,4,2
7,4,13
0,3,2
7,3,2
0,4,2
7,3,16
7,3,26
0,3,2
7,3,4
0,3,3
0,3,22
7,3,2
0,3,20
7,3,2
7,3,7
0,3,2
7,3,2
0,4,3
0,4,2
0,3,2
0,4,2
7,3,11
0,4,9
7,3,2
7,4,2
7,3,2
0,3,6
0,3,3
7,3,4
7,3,3
0,3,2
7,3,1
