source,destination,holding_time
0,4,3
0,4,2
7,3,23
7,3,7
0,4,3
0,3,29
7,3,3
7,3,4
0,3,2
7,3,13
0,3,2
0,3,3
7,4,2
0,3,2
0,3,2
7,3,4
0,3,39
7,3,4
7,3,13
7,4,7
7,3,4
7,3,3
7,3,24
0,3,31
7,4,4
0,4,2
7,4,2
0,3,19
7,4,2
0,4,6
7,3,3
7,4,7
0,3,2
7,4,5
7,3,15
7,3,2
0,4,2
7,4,10
0,4,2
7,4,8
0,4,4
0,3,2
7,3,4
7,3,2
7,3,35
7,3,7
7,3,5
0,4,5
7,4,2
7,3,16
0,3,2
7,3,2
7,3,3
0,4,2
7,3,8
7,4,2
7,4,2
7,3,2
0,4,2
7,3,8
7,4,2
0,4,2
0,4,4
7,4,2
7,4,2
0,3,2
0,3,6
7,3,2
7,4,2
7,3,3
0,3,6
0,3,3
7,4,4
7,3,2
7,3,2
7,3,25
7,4,2
0,4,6
0,3,3
7,4,3
0,4,20
7,3,19
7,3,7
0,3,2
7,4,3
0,3,7
0,3,8
0,3,2
0,3,9
0,3,2
0,4,2
0,4,2
7,3,8
7,3,7
7,3,6
7,3,3
7,3,4
7,3,3
0,4,2
7,3,1
