source,destination,holding_time
0,4,4
7,4,13
7,4,2
0,3,56
7,4,3
0,3,2
7,4,53
7,3,8
7,3,17
7,3,34
0,3,2
7,4,3
0,3,35
7,3,53
0,3,2
7,4,85
0,3,24
7,3,4
0,4,2
7,3,4
7,3,4
7,3,5
0,4,2
7,3,9
0,4,17
7,3,16
0,4,21
7,4,4
0,4,18
7,3,2
0,4,2
7,4,18
0,4,40
0,4,36
0,3,6
0,4,5
0,4,7
0,3,59
0,3,31
7,4,31
0,4,2
7,3,2
7,4,14
0,3,9
7,3,10
0,4,2
0,4,6
7,4,4
7,4,28
7,3,2
7,3,50
0,4,2
7,4,3
7,3,21
0,3,4
0,4,21
0,3,44
7,3,8
7,4,42
0,4,32
0,4,12
7,3,6
7,4,38
7,3,12
7,4,4
0,4,10
7,3,5
7,4,33
7,3,32
0,3,5
7,3,2
7,3,7
0,4,4
7,3,27
0,3,26
7,4,21
0,3,2
0,3,7
0,4,2
0,4,4
7,4,20
7,4,19
0,4,4
7,4,17
7,3,8
7,4,4
7,4,3
7,4,12
0,3,7
0,4,5
0,4,10
7,3,2
0,4,8
0,4,7
0,4,3
0,4,5
7,3,4
7,4,3
7,4,2
0,4,1
