source,destination,holding_time
0,3,4
7,4,82
0,4,2
7,4,2
0,3,53
0,3,3
7,4,8
7,4,5
0,4,2
0,3,41
0,4,90
7,3,33
7,3,6
0,3,62
0,4,32
7,3,44
0,3,16
0,3,8
7,3,2
0,4,10
7,4,2
7,3,79
0,3,3
0,3,2
7,3,9
7,4,2
7,3,2
7,4,22
7,4,9
0,3,71
0,4,69
7,3,21
0,3,10
0,3,50
7,3,3
0,4,62
0,3,3
7,3,3
0,4,59
7,4,38
7,4,7
0,4,2
7,4,2
7,4,9
7,4,6
0,4,55
7,4,2
0,4,10
0,4,47
0,3,2
0,3,50
7,4,49
7,3,7
0,3,9
7,4,20
7,4,6
0,3,2
0,3,37
0,4,42
0,4,32
0,4,7
0,3,4
0,4,4
7,4,2
7,4,36
7,4,6
7,3,2
7,4,7
7,4,32
7,3,4
7,3,21
7,3,29
0,3,21
0,4,5
0,4,14
7,3,5
0,4,6
7,4,6
7,3,8
7,4,12
0,4,2
7,4,12
0,4,9
0,3,2
7,3,2
0,3,2
7,3,4
7,3,13
0,3,3
0,3,2
7,4,10
0,3,3
0,4,4
0,3,2
0,4,6
7,4,5
0,3,2
7,4,3
0,4,2
7,4,1
