source,destination,holding_time
7,4,2
7,3,6
0,4,2
0,3,32
7,3,3
7,3,2
0,4,20
7,3,2
7,3,4
0,3,7
0,4,3
0,4,6
7,4,2
0,4,2
0,3,2
7,4,3
7,3,2
0,3,21
7,3,4
7,3,4
0,4,2
7,4,3
0,3,2
7,4,2
0,4,4
7,3,2
0,4,2
0,4,2
0,3,2
7,4,17
7,4,2
7,4,2
0,3,2
0,3,3
7,3,2
0,4,3
7,4,24
7,3,7
7,4,3
7,4,7
7,4,2
0,4,3
7,3,4
7,4,2
0,4,2
0,3,2
7,4,11
0,4,2
7,3,4
0,4,3
7,4,3
0,4,5
0,4,11
0,4,3
7,3,17
7,4,2
0,3,5
7,3,5
0,4,2
0,4,4
7,3,2
7,4,2
0,3,7
0,4,5
7,3,6
7,3,6
0,4,2
0,3,2
7,4,2
0,3,3
7,3,8
7,4,29
7,4,28
7,4,2
7,3,2
7,4,2
7,3,3
0,4,6
0,3,2
7,3,3
0,4,14
7,3,13
0,3,18
7,3,3
7,3,4
7,3,5
0,4,2
0,4,2
7,4,8
0,4,3
7,4,2
0,3,2
0,4,2
7,3,3
7,3,2
7,4,3
0,4,4
7,3,2
0,4,2
0,3,1
