source,destination,holding_time
7,3,10
0,3,38
0,4,2
7,4,56
0,3,3
0,3,4
0,4,40
7,4,2
0,3,86
0,3,73
0,3,3
7,3,33
7,3,2
7,4,22
7,4,3
7,4,58
0,4,42
7,4,16
0,3,2
7,4,48
0,4,18
7,3,7
7,4,18
7,3,2
0,3,8
0,3,7
7,3,26
0,4,16
7,4,7
0,3,4
7,3,8
0,4,7
0,3,31
7,4,2
7,3,4
0,3,2
7,4,10
7,3,4
7,4,2
7,3,26
0,4,50
0,4,18
7,3,2
7,3,24
0,3,3
7,3,23
7,3,54
7,4,2
0,4,48
7,3,2
0,4,6
7,3,49
7,3,12
0,3,10
0,3,24
7,3,12
7,4,2
0,3,2
7,4,2
7,3,6
7,4,2
7,4,2
7,4,2
0,3,26
0,3,36
7,4,4
7,3,22
0,3,2
7,4,2
7,4,31
0,4,30
7,4,2
7,4,28
7,4,8
7,4,26
0,3,25
0,3,11
7,4,23
7,4,5
7,3,6
0,4,20
7,4,2
7,3,3
7,3,6
7,3,3
7,4,2
0,4,11
7,4,13
7,4,9
0,4,11
0,4,7
0,3,3
0,4,8
7,3,7
7,4,6
0,4,5
7,3,4
7,4,3
0,3,2
7,3,1
