source,destination,holding_time
0,3,49
0,4,2
0,3,6
7,3,2
7,3,2
0,4,2
7,4,51
0,3,4
7,3,2
7,3,3
0,4,2
0,4,2
0,4,10
0,4,5
0,4,2
0,3,3
7,4,3
7,4,3
0,3,2
0,3,23
7,4,8
0,4,8
7,4,3
0,3,2
0,4,3
7,4,2
7,3,3
0,3,2
7,3,2
7,4,2
7,3,3
7,3,2
0,3,2
0,3,5
0,3,8
7,4,2
7,3,4
0,3,28
0,4,7
0,4,2
0,3,15
0,3,59
7,4,58
0,3,3
0,3,3
0,3,2
0,4,4
0,3,3
7,4,2
7,3,36
0,3,4
7,3,2
0,4,12
0,3,8
0,3,2
7,4,15
7,4,44
7,4,12
0,3,3
0,3,2
0,4,9
7,3,2
0,4,38
0,3,2
0,4,2
7,4,4
0,3,7
0,3,5
7,3,3
7,4,2
7,3,2
0,4,2
0,3,8
0,3,2
0,4,2
7,3,5
7,3,2
0,3,2
7,3,7
7,4,2
7,3,5
0,4,12
0,4,6
0,3,4
7,3,9
0,3,2
7,4,2
7,4,3
0,3,7
7,3,2
7,3,10
0,3,9
0,4,2
7,3,2
7,3,4
0,3,3
7,4,4
0,4,2
7,4,2
7,3,1
