source,destination,holding_time
7,3,3
7,3,2
0,4,82
0,4,5
7,3,2
7,4,68
0,4,4
7,3,74
7,3,6
0,4,8
0,3,3
7,3,5
0,4,86
0,3,43
0,3,2
0,4,4
7,3,5
0,4,83
7,3,2
7,4,2
0,3,3
0,4,2
7,3,8
0,3,2
0,3,3
7,3,46
0,3,2
7,3,5
0,3,8
7,4,3
0,3,37
7,4,18
0,3,4
0,4,9
7,4,37
0,3,20
0,3,2
0,3,3
0,4,4
7,4,48
0,4,3
0,4,4
7,3,58
7,3,7
7,3,56
7,3,3
7,4,32
7,4,11
7,3,46
7,3,12
0,3,13
0,4,2
0,4,9
0,3,34
7,3,5
0,4,45
7,4,2
7,4,2
0,4,8
7,4,39
7,3,4
7,4,24
7,3,38
7,4,4
0,4,7
0,4,11
7,4,5
7,4,5
0,3,2
0,4,31
7,4,4
0,3,16
7,4,28
7,3,6
7,4,10
7,3,3
7,4,3
7,3,6
7,4,3
7,4,21
0,3,20
7,4,12
0,3,4
7,3,17
7,3,10
7,4,15
0,4,10
0,4,13
7,3,12
0,3,3
7,3,10
7,3,8
7,4,8
0,3,7
0,3,6
7,4,5
0,3,4
0,3,3
7,3,2
0,4,1
