source,destination,holding_time
0,3,44
7,4,2
0,4,2
0,4,2
7,4,2
7,4,2
7,4,4
0,3,7
0,3,5
0,3,15
7,3,4
0,4,3
7,4,2
0,4,13
7,3,31
7,4,5
7,3,3
7,3,8
7,3,26
0,4,34
0,3,7
7,4,4
7,4,32
0,4,3
0,3,2
7,3,8
0,3,7
7,4,17
0,4,14
0,3,6
7,4,7
7,3,13
0,4,14
7,3,32
0,4,11
0,3,8
7,3,2
0,4,10
7,4,5
0,3,28
0,4,10
0,3,4
0,4,58
7,4,57
0,3,9
7,3,6
7,4,54
7,3,26
7,4,12
7,4,2
0,4,3
0,3,3
0,4,2
7,4,34
0,4,36
7,3,2
7,3,28
0,3,3
7,4,2
0,4,17
0,4,18
7,4,34
7,3,38
0,3,2
0,3,16
0,4,6
0,3,16
7,3,33
0,3,9
7,3,3
7,3,6
7,4,2
7,4,10
0,3,4
0,4,5
7,3,25
0,3,14
7,3,3
7,4,5
7,4,21
7,4,20
0,4,19
0,4,18
0,3,4
7,3,3
0,4,4
0,3,2
0,4,13
7,4,8
7,3,11
0,3,2
7,3,4
0,3,8
7,3,3
0,4,6
7,4,5
0,4,4
0,3,3
0,3,2
0,4,1
