source,destination,holding_time
0,3,2
0,3,2
7,4,2
0,3,9
7,3,2
7,4,7
7,3,2
0,3,2
7,3,3
0,4,11
0,3,4
0,4,2
0,4,2
7,3,23
0,4,13
0,3,3
0,4,2
0,4,45
7,4,36
0,3,6
7,4,7
7,3,13
0,3,4
0,4,4
7,4,2
0,4,2
0,3,2
0,3,3
0,4,13
7,3,4
7,3,2
7,3,2
7,4,2
7,4,2
7,3,2
0,3,10
0,3,13
7,3,3
7,4,2
0,3,3
7,3,3
0,4,2
7,4,29
7,3,2
7,4,8
7,4,9
7,4,2
0,3,2
7,4,2
0,3,17
0,3,34
0,4,42
0,4,9
7,3,2
0,4,2
0,3,6
0,3,7
7,4,43
0,3,11
7,3,4
7,3,2
0,4,27
0,4,3
7,3,2
0,4,2
0,4,4
0,3,3
7,3,33
0,4,3
7,4,5
7,4,30
7,4,7
0,3,2
7,4,27
7,4,10
7,4,2
7,4,3
7,4,4
7,4,2
0,3,21
7,3,2
0,3,19
0,4,2
7,4,2
0,3,6
0,4,12
0,4,2
0,3,2
0,3,2
7,3,11
7,4,5
7,3,2
0,3,2
7,3,5
7,3,6
7,4,2
7,3,4
0,4,3
0,3,2
7,4,1
