source,destination,holding_time
7,3,32
7,3,47
0,4,2
7,4,33
7,4,7
0,4,61
0,4,70
0,4,56
0,4,40
0,4,2
7,4,48
7,4,4
7,4,55
7,3,3
0,4,32
7,4,46
0,3,55
0,3,3
7,4,33
7,4,13
7,3,36
0,3,3
7,4,62
7,4,6
7,4,20
0,4,75
7,4,2
0,3,56
0,4,18
0,3,69
0,3,2
7,3,9
0,4,7
0,3,20
0,4,54
0,3,4
0,4,2
0,4,3
0,3,5
0,3,33
7,4,30
7,3,59
0,3,58
7,3,13
0,3,41
0,3,54
0,4,7
0,4,39
7,4,52
7,4,51
0,4,50
0,3,25
7,4,48
7,4,3
0,4,46
7,4,3
7,4,44
0,3,43
0,4,3
7,3,29
7,3,11
7,4,3
0,4,2
0,3,8
7,3,2
7,4,6
0,4,10
0,3,33
7,4,6
0,3,3
0,3,23
7,3,2
7,4,4
0,3,27
0,3,2
7,3,13
0,4,24
7,4,2
0,4,22
0,3,16
7,4,20
7,4,4
7,3,18
0,4,7
7,4,6
0,3,15
0,4,14
0,4,13
7,4,12
7,3,3
7,4,2
0,3,9
0,4,8
0,4,7
7,3,6
7,4,2
7,3,2
7,4,3
7,3,2
0,3,1
