source,destination,holding_time
0,4,4
7,3,8
7,3,6
0,4,3
7,4,30
0,3,2
7,3,7
0,4,5
7,4,2
7,4,2
0,3,3
7,3,69
0,3,4
7,3,9
0,3,6
7,4,4
7,3,4
0,3,25
0,3,2
0,3,2
7,3,2
0,3,2
0,3,24
0,3,3
0,4,2
0,4,13
0,3,13
0,4,8
7,3,9
0,3,4
0,4,9
0,4,6
7,4,2
0,3,10
0,4,6
7,3,16
0,4,2
0,4,4
0,3,2
0,3,2
0,4,2
7,3,2
0,3,2
7,4,2
7,3,2
0,4,3
7,4,11
7,3,9
0,3,18
0,4,2
0,4,3
7,3,2
7,3,9
7,3,5
7,4,3
7,3,33
7,4,2
0,4,2
7,3,5
0,3,2
7,3,11
7,4,2
0,3,2
7,4,2
0,4,5
0,4,8
7,4,4
7,3,2
0,4,2
0,3,2
0,3,4
0,4,8
0,4,2
7,4,7
0,3,2
0,3,3
7,4,2
7,4,2
0,3,6
7,4,2
7,4,2
7,3,2
0,3,18
7,4,5
7,4,2
7,3,4
0,4,2
0,4,2
7,4,10
0,3,11
0,4,4
7,4,2
7,4,8
0,4,2
7,4,2
7,4,5
7,4,2
7,3,2
7,4,2
7,3,1
