source,destination,holding_time
7,3,3
0,4,12
7,3,2
7,3,3
7,3,7
0,4,2
7,3,5
7,4,84
7,4,2
0,4,4
7,4,2
7,3,4
7,4,5
7,3,2
0,4,2
0,4,3
0,4,5
7,4,40
0,3,6
7,3,15
7,3,49
7,3,2
0,4,2
0,4,7
0,4,34
7,4,3
0,4,6
7,3,3
0,3,6
7,3,20
7,3,2
7,3,34
7,3,6
7,4,2
7,4,10
7,3,46
7,3,17
7,3,8
0,3,2
0,4,2
7,3,2
7,3,4
7,4,2
7,3,2
7,3,2
0,4,2
0,3,30
7,3,2
7,4,2
0,3,3
7,3,2
0,3,5
0,3,12
7,4,14
7,4,2
0,3,2
7,3,5
7,3,2
0,3,42
7,4,10
0,3,2
0,3,9
0,3,2
0,4,8
0,3,5
7,3,8
0,4,2
7,4,2
0,4,8
0,3,2
0,4,2
7,3,2
0,3,3
7,3,2
0,3,26
7,4,2
7,4,2
7,3,23
7,3,2
0,4,4
7,3,2
7,4,4
0,4,12
0,4,6
7,3,2
0,4,15
7,3,14
0,3,2
7,4,12
0,4,3
7,3,10
7,3,9
0,4,2
7,4,2
0,4,3
0,3,4
0,4,4
7,3,2
0,4,2
7,4,1
