source,destination,holding_time
0,3,13
0,4,43
7,3,48
0,3,20
0,4,4
0,4,38
0,3,54
0,3,68
0,4,16
7,4,6
7,3,10
7,3,9
0,3,27
7,4,3
0,4,7
0,3,76
0,3,20
0,3,83
0,4,5
0,4,20
7,3,53
0,3,61
0,3,43
0,4,24
7,3,4
0,4,2
7,4,74
0,4,67
7,4,5
0,4,56
0,3,2
0,3,2
7,4,9
7,4,7
0,3,2
0,4,2
7,3,11
0,3,63
7,3,15
7,4,17
0,4,8
7,4,20
0,4,2
0,4,57
0,4,6
0,3,55
7,4,19
7,4,28
0,4,16
7,4,31
7,4,22
0,3,2
7,4,22
0,4,47
0,4,9
7,4,27
0,4,10
7,3,17
7,4,23
7,3,11
7,4,11
0,3,5
0,4,3
7,3,37
7,3,4
7,3,22
0,4,32
7,3,6
7,3,2
7,3,3
0,3,29
0,4,20
0,4,7
7,4,27
7,4,3
7,4,24
7,4,4
0,4,23
0,4,22
0,4,14
7,4,20
0,4,2
7,4,17
7,3,5
0,3,16
0,3,15
7,4,14
0,3,13
0,4,12
0,3,6
7,3,10
7,4,9
0,4,8
0,4,7
0,3,5
0,3,2
0,4,4
7,3,3
7,3,2
7,3,1
