source,destination,holding_time
7,4,2
7,3,20
0,3,2
0,4,19
7,4,5
7,3,2
7,3,15
0,4,6
0,3,2
0,4,2
7,3,2
7,4,4
0,4,2
0,4,6
0,3,16
7,4,9
7,3,16
7,4,2
7,4,2
0,4,5
7,3,11
0,3,11
0,3,78
0,4,2
7,4,3
7,3,2
7,4,31
0,3,6
7,3,62
0,3,9
0,4,4
0,4,3
7,3,2
0,3,3
0,3,2
7,4,15
0,4,4
7,3,6
7,4,25
0,4,3
0,4,2
0,4,12
7,4,2
7,3,2
0,4,3
7,4,4
7,4,2
7,4,2
7,4,2
0,4,2
7,3,2
0,4,2
7,4,48
7,3,2
0,4,2
7,4,14
0,3,2
7,3,18
0,3,2
7,3,3
7,4,2
0,3,2
0,4,7
0,3,21
7,3,2
0,3,27
0,4,29
0,3,2
0,4,5
0,3,5
0,3,3
7,3,2
7,4,2
0,4,2
7,4,3
7,3,4
7,3,6
0,4,3
0,3,11
0,3,18
7,3,20
7,4,3
7,4,7
0,3,3
7,3,4
0,4,7
0,3,14
7,3,8
7,4,3
7,4,11
7,4,2
0,4,2
0,3,8
0,4,7
7,4,3
0,4,5
0,3,4
7,4,3
0,3,2
0,4,1
