source,destination,holding_time
7,3,13
7,3,2
0,3,2
7,4,2
7,4,6
0,4,2
7,3,2
0,4,2
0,4,2
7,4,3
7,3,2
0,4,3
7,4,2
7,4,2
7,3,2
0,4,2
0,3,2
0,3,2
0,4,2
0,4,4
7,4,2
0,3,2
7,4,9
7,4,3
7,4,14
0,3,4
7,4,2
0,4,3
0,3,2
7,3,2
7,4,3
0,4,6
7,4,15
0,3,9
7,3,2
7,3,21
0,3,17
7,3,2
7,3,2
0,4,2
0,4,3
0,4,2
7,3,2
0,3,2
0,4,25
0,4,2
7,4,8
0,3,8
0,3,2
0,4,12
7,3,2
7,3,5
7,3,2
0,3,2
0,4,2
7,4,7
7,4,3
0,3,6
0,3,42
0,3,6
0,3,10
0,3,2
7,4,3
7,3,9
0,4,2
0,3,25
7,3,2
7,4,33
7,3,3
0,4,3
7,3,4
0,4,5
0,3,4
7,3,4
7,3,3
7,3,2
0,4,3
0,4,2
0,3,4
7,3,5
0,3,2
7,4,19
7,4,5
0,3,2
7,3,4
7,3,2
7,3,3
0,4,2
0,4,2
7,3,4
7,3,2
0,3,9
0,3,4
0,3,7
0,3,3
7,4,2
0,4,2
7,3,3
7,3,2
0,4,1
