source,destination,holding_time
0,4,58
0,3,2
0,4,33
0,3,9
7,3,24
0,3,2
0,3,2
0,4,6
7,4,8
0,4,2
0,4,13
0,4,5
0,3,3
0,4,2
0,3,5
7,4,27
0,4,57
7,3,42
0,3,18
7,3,18
7,3,31
7,3,7
7,3,22
0,3,3
7,3,41
7,4,4
0,3,5
0,4,31
0,3,2
7,3,13
7,3,7
0,4,8
7,4,33
7,3,67
0,4,9
7,4,3
7,3,2
7,3,40
7,4,2
7,4,61
7,4,9
7,4,8
7,3,17
0,4,47
0,4,56
0,3,2
0,4,2
0,4,5
7,4,5
7,4,34
7,3,3
7,3,49
7,3,4
0,3,3
7,4,5
0,4,2
7,3,5
7,4,2
0,3,2
0,4,4
7,3,2
0,3,33
7,4,20
0,4,6
0,3,3
7,3,35
0,3,6
7,4,33
0,3,7
0,4,3
7,4,6
0,3,28
7,3,28
0,3,17
7,4,2
0,3,15
0,3,7
7,4,23
0,4,2
7,3,21
7,3,10
0,3,6
0,4,4
0,3,4
0,4,3
0,3,5
7,3,9
0,4,13
7,4,6
7,4,11
7,3,2
7,4,3
7,3,8
0,4,7
7,4,6
7,4,2
7,3,4
7,4,3
0,3,2
0,3,1
