source,destination,holding_time
7,3,2
0,4,36
0,4,3
0,4,4
7,3,8
7,3,57
0,3,14
0,4,8
7,4,2
0,3,3
0,3,6
0,3,2
0,3,5
0,3,11
0,4,8
7,4,7
0,4,5
7,4,2
7,3,8
0,3,8
7,4,5
7,3,3
0,4,13
7,3,2
0,3,3
0,4,8
0,3,36
0,4,2
7,3,8
7,4,2
7,4,2
7,3,4
0,4,4
0,3,67
0,4,17
0,4,2
0,4,5
0,4,2
7,4,8
7,4,2
7,3,3
7,4,3
7,4,58
7,4,6
7,4,2
7,3,3
0,4,6
0,4,2
7,3,3
7,4,17
0,4,11
7,3,2
0,4,3
7,3,3
0,4,7
7,3,45
7,4,24
0,3,2
0,4,2
7,4,7
7,4,2
7,4,27
7,3,3
7,3,2
7,4,2
7,4,2
7,3,3
7,3,27
7,4,13
0,3,3
7,4,2
7,3,3
0,4,2
7,4,4
7,4,5
0,4,19
0,3,5
0,4,3
0,3,6
7,4,7
7,4,2
7,4,2
0,3,4
7,3,2
7,4,2
0,4,15
7,3,2
0,4,2
7,3,2
0,3,11
0,4,10
7,4,2
0,4,3
0,4,7
0,4,6
7,4,4
0,4,2
0,3,2
7,3,2
0,3,1
