source,destination,holding_time
7,3,7
0,4,35
7,4,4
0,4,2
0,3,7
0,4,2
0,3,2
7,4,2
7,3,2
0,3,3
7,3,12
0,3,16
0,3,2
0,4,3
7,4,3
7,3,2
0,4,2
7,3,12
0,4,2
0,3,11
0,3,2
0,3,21
0,4,2
7,4,5
0,3,35
0,3,75
0,4,3
7,4,2
7,3,2
7,3,4
7,4,18
7,4,2
0,4,2
7,4,2
7,3,2
7,4,5
0,4,5
7,4,4
7,4,7
0,4,2
7,4,2
7,4,43
0,3,2
7,4,25
7,4,13
7,4,3
7,4,2
0,3,2
0,3,6
7,4,2
0,4,13
7,3,5
7,4,21
0,3,2
7,4,2
0,4,12
7,3,44
7,3,2
0,3,3
0,4,4
7,4,22
7,4,3
7,3,7
7,3,3
0,4,2
7,3,3
0,3,10
7,3,6
7,3,32
7,4,2
0,3,2
7,3,3
0,4,2
7,3,2
0,3,3
0,3,4
0,4,3
0,3,23
7,3,20
0,4,8
0,4,3
0,3,3
0,3,6
7,4,2
7,3,6
0,4,3
7,3,4
0,3,5
0,3,2
0,3,4
0,4,2
7,4,3
7,3,2
0,4,2
0,4,3
7,4,4
7,3,4
7,4,3
0,4,2
0,4,1
