source,destination,holding_time
7,3,4
0,4,18
7,3,16
0,3,17
7,3,2
7,4,8
0,4,13
7,4,23
7,4,20
0,3,3
0,4,4
0,4,2
7,3,10
0,3,41
7,4,8
7,3,85
7,4,2
7,4,26
7,4,4
7,3,13
0,4,12
7,3,79
7,4,2
0,3,17
0,3,59
0,4,29
7,3,2
0,3,54
7,3,5
7,4,35
0,4,5
0,3,25
0,4,5
7,4,13
7,4,4
0,3,5
0,3,2
0,4,4
0,3,21
0,4,22
7,4,9
7,4,23
0,3,58
0,4,32
7,3,16
0,4,15
7,3,54
0,4,12
7,4,8
0,3,42
7,4,8
7,4,2
0,4,20
7,4,6
0,4,10
0,3,27
0,4,44
7,4,4
7,3,26
7,3,6
0,4,2
0,3,3
7,4,29
7,3,11
7,4,36
7,3,2
0,3,2
7,4,3
7,3,32
0,3,7
7,4,7
7,3,26
0,4,23
7,3,4
7,3,26
7,3,22
7,3,2
0,4,7
0,3,22
0,4,16
7,3,16
0,4,9
7,3,2
0,3,6
7,3,9
7,3,10
0,4,14
7,3,13
7,3,2
0,3,2
0,4,2
7,4,3
0,3,5
0,3,7
7,3,6
7,4,3
7,4,4
0,3,3
0,3,2
7,3,1
