source,destination,holding_time
0,4,29
0,3,22
0,4,14
7,4,14
7,3,45
7,3,3
7,4,6
0,3,2
7,3,3
7,4,3
0,3,3
0,3,45
7,4,29
7,3,41
7,4,10
7,4,39
7,4,10
0,3,78
0,3,6
7,4,24
0,4,3
0,3,36
0,3,26
0,4,77
0,3,72
7,4,2
0,4,4
0,4,13
7,3,13
7,3,9
0,3,70
0,3,33
0,3,2
0,3,3
0,4,66
0,3,29
0,3,64
0,4,11
7,4,52
7,3,2
0,3,11
7,3,30
0,3,6
0,3,46
7,4,56
0,4,41
7,3,5
7,4,2
0,4,40
0,3,51
0,3,4
7,3,32
7,4,32
7,4,8
0,4,20
0,4,45
0,4,2
0,3,43
0,3,42
0,4,37
0,3,31
7,3,39
7,3,6
7,4,2
0,4,36
0,3,10
0,4,34
7,3,18
0,4,13
7,4,8
0,4,30
7,3,29
0,4,28
0,3,27
7,3,11
0,4,3
7,3,24
0,3,14
0,4,22
7,4,21
7,3,20
7,3,2
7,4,3
0,4,17
7,3,16
7,3,15
7,3,10
7,4,3
7,4,2
0,3,5
7,4,10
0,4,6
7,3,8
0,3,7
0,3,2
0,3,5
0,4,2
0,3,2
7,3,2
7,4,1
