source,destination,holding_time
7,4,8
0,4,64
0,3,25
0,3,6
0,3,3
0,3,48
7,4,12
7,4,93
7,3,12
0,3,2
7,3,73
7,4,2
0,3,43
7,3,42
0,4,68
7,3,66
0,3,10
7,4,10
7,3,82
0,4,15
0,4,37
7,3,17
0,4,4
0,3,59
7,4,6
7,4,20
7,4,47
7,3,6
7,4,9
7,4,3
0,3,4
7,4,5
7,4,2
0,4,2
0,4,17
0,4,65
7,3,49
7,4,8
7,3,12
0,3,2
0,3,52
7,3,9
0,3,58
7,4,30
0,4,2
7,4,5
7,3,8
7,3,53
7,4,52
0,3,51
0,4,32
0,3,13
7,3,17
7,3,47
0,4,4
7,3,14
0,3,21
0,3,43
7,3,18
7,3,41
0,3,2
0,3,5
0,4,20
0,4,2
7,4,36
7,4,18
7,3,34
0,3,2
7,3,16
7,3,30
7,3,4
0,4,3
7,4,2
7,4,16
7,4,2
0,3,25
7,3,20
0,4,2
0,4,11
0,4,17
0,3,2
7,4,2
7,3,18
0,3,3
0,4,16
7,3,11
0,4,10
7,3,6
0,4,12
7,4,11
7,4,5
7,4,9
7,3,3
7,3,7
7,3,4
0,3,5
0,3,2
0,3,3
7,3,2
0,3,1
