source,destination,holding_time
7,3,2
7,4,81
7,4,4
0,3,7
7,4,55
0,4,75
7,3,21
7,4,5
7,3,2
7,4,36
0,3,73
0,4,34
7,3,2
7,4,26
0,3,3
7,4,8
0,4,65
0,3,16
7,3,2
0,4,3
0,4,2
0,3,6
7,4,2
7,4,18
7,4,76
0,3,7
0,3,4
0,3,5
0,4,66
7,3,39
0,4,6
7,4,48
7,3,4
0,3,2
7,3,59
7,3,3
7,4,59
7,3,24
0,4,45
0,4,23
7,3,6
0,4,19
0,4,18
7,3,6
0,4,18
7,3,2
0,3,16
7,3,4
7,4,52
0,4,3
0,4,20
7,4,12
7,3,48
7,4,2
7,3,17
0,4,2
7,4,44
0,4,5
7,3,27
7,4,2
7,4,31
0,3,39
0,3,31
0,3,37
0,3,15
7,4,2
0,4,4
7,4,8
7,3,2
0,3,2
0,4,8
0,3,29
0,3,3
7,4,5
0,3,8
7,3,25
0,4,24
7,3,4
0,3,5
0,4,10
0,3,4
7,3,19
7,3,18
7,4,17
0,4,4
7,4,5
7,3,14
7,3,13
0,4,2
0,4,6
7,3,3
7,4,9
7,3,8
7,4,2
7,4,4
7,3,5
7,4,4
0,4,3
0,4,2
0,3,1
