source,destination,holding_time
7,3,3
7,4,7
7,4,65
0,3,34
7,3,2
0,3,75
0,3,4
7,4,10
7,4,23
7,3,2
0,4,16
7,4,12
0,3,49
0,3,17
0,4,70
0,3,56
0,3,2
7,4,2
7,4,2
0,4,18
0,3,2
7,3,3
7,3,17
0,4,27
0,3,2
7,4,42
7,3,60
0,4,2
7,4,9
7,4,24
7,4,26
0,4,69
7,3,47
7,3,3
0,4,37
0,3,4
0,4,20
0,4,2
0,4,2
7,4,3
7,3,27
7,3,18
7,3,2
7,3,4
7,4,3
0,4,2
7,3,3
7,4,3
7,4,5
0,3,12
7,3,2
0,3,49
7,4,7
7,4,39
0,3,46
0,4,3
7,3,12
0,3,24
7,3,8
0,3,35
7,3,25
7,4,39
7,3,36
0,4,17
0,4,5
0,3,6
0,3,34
0,3,3
7,3,2
7,4,4
0,3,4
0,4,26
0,3,5
7,3,27
0,4,14
0,3,17
0,4,7
0,3,23
0,4,22
7,4,21
0,3,2
0,4,19
7,3,18
7,3,3
7,4,16
7,4,12
0,4,14
7,4,13
7,4,2
0,4,6
7,3,10
0,4,9
7,3,4
0,3,2
7,3,6
7,3,5
7,4,4
0,4,3
0,4,2
0,4,1
