source,destination,holding_time
7,4,2
0,4,2
0,4,3
7,4,2
0,4,3
0,3,4
0,4,2
7,4,2
7,4,3
0,3,5
7,4,3
7,4,17
0,3,2
7,4,2
7,4,14
0,3,3
7,4,2
0,3,2
0,3,2
0,3,2
7,3,6
0,4,49
7,3,2
7,3,2
7,4,2
7,4,4
0,3,7
0,4,2
7,4,2
7,4,2
0,4,2
0,3,15
0,4,40
7,4,2
0,3,2
7,3,2
0,3,5
0,3,2
7,4,13
0,3,21
7,3,3
7,4,3
0,3,5
7,3,3
7,4,27
0,3,2
7,3,3
0,4,2
0,3,3
7,4,41
0,4,2
0,3,2
0,4,18
7,4,2
0,3,46
0,4,5
0,3,24
7,4,2
0,3,2
0,4,3
0,4,35
0,3,6
0,4,6
0,3,3
0,4,36
7,4,5
0,4,3
7,4,2
0,4,2
0,4,2
7,3,2
7,4,2
0,3,17
0,4,2
7,3,26
7,3,2
7,3,2
0,3,4
0,4,3
0,4,2
0,3,9
0,3,2
7,4,3
0,4,2
0,3,4
0,3,2
7,4,14
7,3,8
7,4,5
0,4,6
7,4,4
7,4,3
7,3,2
0,4,2
0,3,2
0,4,5
0,4,2
0,3,3
0,3,2
0,4,1
