source,destination,holding_time
7,3,27
7,4,40
7,4,22
7,3,3
0,3,2
0,4,2
7,4,7
0,3,2
7,3,2
7,4,2
0,3,3
7,4,2
7,3,15
0,3,2
7,3,7
7,4,2
0,3,2
7,4,2
0,3,4
0,4,2
0,4,47
0,4,19
0,4,2
0,3,2
7,3,4
0,3,2
7,4,4
0,4,2
7,3,2
7,4,2
7,4,27
0,3,2
0,3,9
7,4,4
7,4,2
7,4,2
7,3,2
0,4,5
0,4,2
0,3,3
7,4,2
0,4,2
0,3,6
7,3,2
7,3,2
7,4,2
0,3,5
7,4,4
0,4,2
0,3,3
0,4,5
7,4,2
7,4,48
0,4,2
0,3,4
7,4,21
0,3,11
7,3,2
0,3,42
7,4,2
7,3,6
0,3,2
7,3,2
0,4,21
7,4,2
7,4,3
0,4,3
7,4,3
7,3,2
0,3,15
7,3,3
0,4,4
0,3,2
7,3,2
7,3,3
0,4,2
0,3,24
0,3,8
7,4,8
7,3,8
7,3,2
0,4,2
7,4,3
0,4,5
0,3,4
0,3,15
7,4,6
0,4,2
0,4,2
7,3,2
7,3,2
0,3,2
0,4,3
7,3,2
7,3,5
0,3,2
7,3,4
0,4,3
7,4,2
7,4,1
