source,destination,holding_time
7,3,8
7,4,43
0,4,5
0,3,28
7,3,18
0,4,21
0,3,5
0,3,61
0,3,3
7,3,81
7,4,43
0,4,21
7,3,13
0,3,12
0,4,2
0,4,5
0,4,23
7,4,34
7,4,15
0,4,27
0,3,5
7,4,28
0,4,75
0,4,2
0,4,5
7,4,29
0,3,2
0,3,69
0,3,51
7,4,6
7,3,6
0,3,4
0,4,68
0,4,12
0,3,66
0,4,27
0,3,4
0,4,3
7,4,49
0,3,49
0,3,60
7,3,32
7,4,3
0,3,24
0,4,3
7,3,33
7,3,4
0,4,26
0,3,34
0,3,2
7,4,50
7,4,2
0,4,11
7,4,23
0,3,3
0,3,7
7,4,10
7,4,16
7,4,42
0,3,5
7,3,2
0,3,39
0,3,4
0,4,8
0,4,2
0,3,2
7,3,9
0,4,33
7,3,5
7,3,7
7,3,4
7,3,2
7,3,3
0,4,27
0,3,2
0,4,7
7,3,10
7,4,5
0,3,8
0,4,16
0,3,6
7,3,6
7,4,4
0,4,2
0,4,16
0,4,3
7,4,2
7,3,2
7,4,5
7,4,11
0,4,5
0,4,2
0,3,3
0,4,7
0,4,6
0,4,5
7,4,4
7,3,3
0,4,2
7,3,1
