source,destination,holding_time
0,3,81
0,4,24
7,3,96
7,3,60
0,4,12
7,4,12
0,3,56
0,3,26
7,4,3
0,3,4
7,4,2
0,3,43
0,3,7
7,4,6
0,4,32
7,3,12
0,4,3
0,3,9
0,4,3
0,4,2
7,3,80
0,3,66
7,3,6
0,3,19
7,4,4
7,4,3
7,3,5
7,3,53
7,3,30
7,3,6
0,4,70
0,4,11
7,3,10
7,4,36
0,4,8
7,3,9
7,3,39
7,3,31
0,3,2
0,4,28
0,4,5
0,4,38
7,4,58
7,3,57
0,4,17
0,3,55
0,4,2
7,3,6
0,3,2
0,3,16
0,4,2
0,4,5
0,4,32
0,3,7
7,4,45
0,3,34
0,4,35
0,4,38
0,4,42
0,4,25
0,3,3
7,3,2
7,3,2
0,3,37
0,4,31
0,3,9
0,4,2
7,4,7
0,4,4
7,3,15
0,4,5
0,3,4
7,3,28
0,3,3
7,3,17
0,4,25
7,3,24
0,3,23
7,4,3
0,4,21
0,3,20
0,3,7
7,4,12
0,4,6
7,4,10
0,3,15
7,4,14
0,3,2
0,4,5
7,4,11
7,4,10
0,4,9
0,4,8
0,3,7
0,4,5
7,4,3
0,3,4
0,4,3
7,4,2
0,3,1
