source,destination,holding_time
0,3,29
0,3,3
7,3,39
0,4,2
7,3,2
0,4,2
7,4,92
7,4,59
7,3,5
7,4,3
7,3,61
7,4,2
0,4,16
0,3,2
0,3,2
7,4,76
0,4,75
7,3,4
7,4,6
7,4,12
7,4,4
0,3,22
7,4,3
0,3,58
7,3,7
7,3,4
0,3,2
0,4,3
7,4,2
0,3,3
7,4,27
0,4,2
7,3,13
7,4,23
0,3,21
7,3,34
0,4,51
7,4,39
0,3,6
0,3,24
7,3,21
0,3,2
7,3,41
0,3,18
0,4,42
0,4,35
0,4,16
0,4,3
0,4,3
7,4,47
7,4,50
7,4,46
7,4,4
7,4,47
7,4,46
0,3,45
0,3,18
0,3,12
0,4,11
0,4,7
0,4,3
7,4,2
7,4,38
7,4,5
7,4,4
7,4,2
0,4,5
0,3,2
7,3,5
0,4,4
7,3,3
7,3,11
0,3,28
0,4,3
7,3,3
0,3,10
0,3,9
7,3,13
0,3,3
7,3,7
7,4,5
7,3,19
0,4,13
7,4,2
7,3,3
7,3,15
0,3,14
0,4,13
7,4,12
0,4,11
0,3,7
0,3,9
7,4,8
0,3,2
0,4,3
0,4,2
7,4,4
0,4,3
0,4,2
7,4,1
