source,destination,holding_time
7,4,12
0,3,63
7,3,69
0,3,41
0,4,35
7,4,19
0,4,63
7,3,5
0,4,2
0,3,6
7,4,51
0,3,2
0,3,20
0,4,13
7,4,7
0,3,6
0,3,10
7,3,83
0,4,10
7,3,27
0,3,76
7,3,4
7,4,9
7,3,15
7,3,31
0,3,21
0,4,39
0,3,56
0,3,9
7,4,5
0,3,12
0,4,3
0,4,57
0,3,67
7,3,14
0,3,65
7,4,21
0,4,5
7,3,14
7,3,25
7,3,10
0,4,15
0,3,11
0,4,19
7,4,29
0,4,2
0,4,54
7,3,53
7,4,48
7,3,51
7,3,17
7,3,28
7,4,15
0,4,2
0,4,46
7,3,41
0,4,11
0,4,2
7,3,42
0,4,13
0,4,3
7,3,9
7,3,38
0,4,37
7,4,8
7,4,11
7,4,4
7,4,5
0,4,22
0,4,10
7,4,18
0,3,3
0,4,28
7,4,8
0,3,26
0,3,23
0,3,2
0,3,23
7,4,22
0,4,16
0,4,20
0,4,13
0,4,18
0,3,12
0,4,16
7,3,5
0,4,3
0,3,5
7,3,5
7,4,9
7,3,4
7,4,9
7,3,8
0,3,7
0,4,6
0,3,5
0,3,4
7,4,2
0,4,2
0,3,1
