source,destination,holding_time
7,4,2
7,4,2
7,4,2
7,4,5
0,4,6
7,4,5
7,4,2
0,4,3
0,3,38
0,3,4
7,3,2
7,4,4
0,4,2
7,3,42
7,4,2
7,3,8
7,3,2
7,3,51
0,4,70
0,4,27
7,4,25
0,4,5
0,3,4
7,4,7
0,4,4
7,4,2
0,4,3
0,3,2
0,3,2
0,3,3
7,3,2
0,4,10
0,3,37
0,4,2
7,4,2
7,3,2
7,3,2
7,4,2
7,3,6
0,3,3
0,4,14
7,4,4
0,3,2
7,4,12
0,3,4
7,4,11
0,4,17
7,3,2
0,4,3
7,4,2
7,3,2
0,3,7
7,3,3
7,3,9
7,3,2
7,3,6
0,4,44
0,4,2
7,3,3
0,3,3
0,4,5
7,3,2
7,4,4
0,3,2
0,3,2
7,3,2
7,3,2
7,3,13
7,3,32
0,4,2
0,4,25
0,3,3
7,4,5
0,3,9
0,4,4
7,4,12
0,4,2
0,4,23
0,4,2
7,4,2
7,4,2
7,4,2
0,4,2
0,4,3
7,3,16
0,4,2
0,3,2
0,4,3
7,4,2
7,4,2
7,4,3
0,4,2
0,4,2
0,4,3
7,3,6
7,3,2
0,4,2
0,3,3
0,4,2
0,4,1
