source,destination,holding_time
0,4,2
7,3,5
0,4,2
7,4,2
0,4,2
0,3,6
0,4,4
7,4,2
7,3,3
0,3,2
7,4,2
7,3,4
0,4,13
7,4,2
0,4,2
0,4,24
7,4,2
7,3,2
0,4,2
0,3,3
0,4,9
7,3,12
0,4,5
0,4,3
0,3,7
0,3,59
0,3,2
7,3,8
7,4,28
7,3,46
0,3,2
0,3,14
7,3,9
0,3,7
0,3,3
0,3,11
7,3,2
7,4,3
7,3,3
0,3,2
0,3,2
7,3,7
7,3,3
0,3,5
7,4,32
7,4,8
7,4,2
7,4,2
7,4,27
7,3,36
7,4,50
7,3,3
7,3,2
0,4,27
0,3,2
7,3,7
7,3,2
7,4,11
7,3,28
7,3,5
7,3,4
0,3,6
7,4,9
0,4,2
7,3,4
0,4,2
0,4,2
7,4,2
0,4,2
0,4,2
7,3,2
0,3,2
7,4,28
7,3,7
7,4,2
0,3,11
7,3,9
0,4,3
7,3,4
7,4,5
0,3,20
0,3,5
7,3,10
7,4,17
0,4,4
0,4,2
7,3,14
0,3,7
0,3,2
0,4,8
0,4,2
7,4,2
7,3,4
0,4,2
0,4,2
7,3,5
7,4,4
7,4,3
0,4,2
0,3,1
